image_path,species_name,species_id,is_mimic,is_model
E:\DEEPLEARNING\butterfly_identification\red admiral\022.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\023.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\024.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\025.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\026.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\027.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\028.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\029.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\030.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\031.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\032.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\033.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\034.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\035.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\036.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\037.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\038.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\039.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\040.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\041.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\042.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\043.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\044.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\045.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\046.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\047.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\048.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\049.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\050.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\051.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\052.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\053.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\054.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\055.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\056.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\057.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\058.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\059.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\060.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\061.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\062.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\063.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\064.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\065.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\066.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\067.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\068.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\069.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\070.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\071.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\072.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\073.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\074.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\075.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\076.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\077.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\078.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\079.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\080.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red admiral\081.jpg,Red Admiral,37,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\000.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\001.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\002.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\003.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\004.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\005.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\006.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\007.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\008.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\009.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\010.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\011.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\012.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\013.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\014.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\015.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\016.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\017.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\018.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\019.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\020.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\021.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\022.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\023.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\024.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\025.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\026.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\027.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\028.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\029.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\030.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\031.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\032.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\033.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\034.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\035.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\036.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\037.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\038.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\039.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\040.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\041.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\042.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\043.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\044.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\045.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\046.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\047.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\048.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\049.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\050.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\051.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\052.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\053.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\054.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\055.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\056.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\057.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\058.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\059.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\060.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\061.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\062.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\063.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\064.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\065.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\066.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\067.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\068.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\069.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\070.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\071.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\072.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\073.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\074.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\075.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\076.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\077.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\078.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\079.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\080.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\081.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\082.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\083.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\084.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\red spotted purple\085.jpg,Red Spotted Purple,38,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\000.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\001.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\002.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\003.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\004.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\005.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\006.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\007.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\008.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\009.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\010.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\011.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\012.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\013.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\014.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\015.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\016.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\017.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\018.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\019.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\020.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\021.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\022.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\023.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\024.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\025.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\026.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\027.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\028.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\029.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\030.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\031.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\032.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\033.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\034.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\035.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\036.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\037.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\038.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\039.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\040.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\041.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\042.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\043.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\044.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\045.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\046.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\047.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\048.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\049.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\050.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\051.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\052.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\053.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\054.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\055.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\056.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\057.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\058.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\059.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\060.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\061.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\062.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\063.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\064.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\065.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\066.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\067.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\068.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\069.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\070.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\071.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\072.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\073.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\074.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\075.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\076.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\077.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\078.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\079.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\080.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\081.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\082.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\083.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\084.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\085.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\086.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\087.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\088.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\089.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\090.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\091.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\092.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\093.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\094.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\095.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\096.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\097.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\098.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\099.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\100.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\101.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\102.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\103.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\104.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\105.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\106.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\107.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\108.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\109.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\110.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\111.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\112.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\113.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\114.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\115.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\116.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\117.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\118.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\119.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\120.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\121.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\122.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\123.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\124.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\scarce swallow\125.jpg,Scarce Swallow,39,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\000.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\001.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\002.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\003.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\004.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\005.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\006.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\007.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\008.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\009.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\010.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\011.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\012.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\013.jpg,Silver Spot Skipper,40,0,0
E:\DEEPLEARNING\butterfly_identification\silver spot skipper\014.jpg,Silver Spot Skipper,40,0,0
